2017-07-24 11:52:02,928 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-mvc-request-mapping-param-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-mvc-request-mapping-param-demo/pom.xml.
2017-07-24 11:52:02,962 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-named-jdbc-template-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-named-jdbc-template-demo-1/pom.xml.
2017-07-24 11:52:03,002 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-pnamespace-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-pnamespace-demo/pom.xml.
2017-07-24 11:52:03,032 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-properties-annotation-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-properties-annotation-demo/pom.xml.
2017-07-24 11:52:03,509 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-properties-xml-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-properties-xml-demo/pom.xml.
2017-07-24 11:52:03,537 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-setter-demo:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring-setter-demo/pom.xml.
2017-07-24 11:52:03,559 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-ioc-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring_ioc_demo_1/pom.xml.
2017-07-24 11:52:03,582 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.AE:spring-ioc-demo-1:0.0.1-SNAPSHOT @ /Users/Angel/Documents/Java Spring Projects/spring_ioc_demo_2/pom.xml.
2017-07-24 11:52:10,528 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-07-24 11:52:10,529 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Angel/Documents/Java Spring Projects/mavendemo/src/main/resources
